article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"CORONA UPDATE: Cases are Increasing – 3 Patients Die Among 360 Cases | CORONA UPDATE: The Speed of COVID-19 is Increasing – 360 Cases Reported, 3 Patients Have Died. Patrika News | CORONA UPDATE: The Highest Number of COVID-19 Patients Are Being Found in Raipur, Durg, and Bilaspur. A Total of 360 Infected Patients Were Found Across 22 Districts. The Total Number of Active Cases Has Reached Nearly 1700. One Patient Has Died from COVID-19. It's a Matter of Relief that Not a Single COVID-19 Patient Was Found in Bastar, Kondagaon, Dantewada, Sukma, Narayan, or Bijapur. After a Prolonged Period, Three People Have Died Due to COVID-19 in Chhattisgarh. (Raipur News | Undefined News | Patrika News).","[{'Disease': 'COVID-19', 'Location': 'Chattisgarh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new ', 'Number': '360'}, {'Disease': 'COVID-19', 'Location': 'Chattisgarh', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new ', 'Number': '3'}, {'Disease': 'COVID-19', 'Location': 'Chhattisgarh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1700'}, {'Disease': 'COVID-19', 'Location': '', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[
{""Disease"": ""COVID-19"", ""Location"": ""Raipur, Durg, and Bilaspur"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 360},
{""Disease"": ""COVID-19"", ""Location"": ""22 Districts"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 1700},
{""Disease"": ""COVID-19"", ""Location"": ""Raipur"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 1},
{""Disease"": ""COVID-19"", ""Location"": ""Bastar, Kondagaon, Dantewada, Sukma, Narayan, or Bijapur"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 0},
{""Disease"": ""COVID-19"", ""Location"": ""Chhattisgarh"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 3}
]",3.2,0
Symptoms of Lumpy Skin Disease Found in 60 Cows in a single day in Ratia-Fatehabad News|Disease Spreads to 60 Cows in a Single Day at a Cow Shelter in Ratia.,"[{'Disease': 'Lumpy Skin', 'Location': 'Ratia', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '60'}]","[{
""Disease"": ""Lumpy Skin Disease"",
""Location"": ""Ratia-Fatehabad"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 60
}]",1.0,1
Three killed in accident | Three bike riders died due to car collision. Patrika News | One injured was admitted to the hospital. Ahmedabad News | Undefined News | Patrika News,[],"Since the provided news does not mention any disease, it is not applicable as per the given request details to extract the events in the required dictionary format. So, the result is an empty list.

[]",0.0,0
"Dengue wreaks havoc in Lucknow, increasing the number of patients; learn how to prevent and what not to do. The capital city, Lucknow, is grappling with a dengue outbreak. Alongside dengue, cases of chikungunya, typhoid, malaria, and viral infections, as well as COVID-19, are also on the rise. More than 14 individuals in the city have fallen victim to dengue.","[{'Disease': 'Dengue', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '14'}, {'Disease': 'Chikungunya', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}, {'Disease': 'Typhoid', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}, {'Disease': 'Malaria', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}, {'Disease': 'Viral Infections', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}, {'Disease': 'COVID-19', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': ''}]","[
    {
        ""Disease"": ""Dengue"",
        ""Location"": ""Lucknow"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": 14
    },
    {
        ""Disease"": ""Chikungunya"",
        ""Location"": ""Lucknow"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": ""Unknown""
    },
    {
        ""Disease"": ""Typhoid"",
        ""Location"": ""Lucknow"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": ""Unknown""
    },
    {
        ""Disease"": ""Malaria"",
        ""Location"": ""Lucknow"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": ""Unknown""
    },
    {
        ""Disease"": ""Viral Infections"",
        ""Location"": ""Lucknow"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": ""Unknown""
    },
    {
        ""Disease"": ""COVID-19"",
        ""Location"": ""Lucknow"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": ""Unknown""
    }
]",5.0,1
"Heavy rains in Jammu and Kashmir's Kathua, 3 people washed away in floods.",[],[],1.0,1
"Heavy Rainfall in Kathua, Jammu and Kashmir; 3 People Swept Away in Floods.",[],[],1.0,1
"Heat breaks 122 years record in MP, other hand hail falls with rain | Miracle of Nature: Here the heat broke the record of 122 years, on the other side it was raining with hail. Patrika News | On one hand, most of the areas of Madhya Pradesh are under the grip of scorching heat, while on the other hand, news of hailstorm along with rain has also come to the fore in Jabalpur division and Seoni district of the state. Bhopal News | Undefined News | Patrika News",[],[],1.0,1
"Covid-19 in India: 20 More Deaths Due to Coronavirus in the Country, Get the Latest Situation and Numbers of Covid-19 - Dynamite News. In the last 24 hours, the Covid-19 pandemic has claimed the lives of 20 individuals in the country, with the highest toll of 15 reported from Kerala. Learn about the current situation of Covid-19 in Dynamite News' report.","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new ', 'Number': '20'}, {'Disease': 'COVID-19', 'Location': 'Kerala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '15'}]","[
  {
    ""Disease"": ""Covid-19"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 20
  },
  {
    ""Disease"": ""Covid-19"",
    ""Location"": ""Kerala"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 15
  }
]",2.0,2
"84 Youths Have Died Due to Substance Abuse This Year; Joint Raids by NCB and Police, Helpline Number Released. Manohar Lal, CM of Haryana, Comments on Drugs; Dushyant Chautala, Deputy CM; Anil Vij, Home Minister Haryana - Dainik Bhaskar. In Haryana, a total of 84 young individuals have succumbed to substance abuse this year. Notably, these individuals are between the ages of 18 and 35. This figure has caused a stir in the BJP-JJP government in Haryana. CM Manohar Lal Khattar held a meeting with officials and expressed strong displeasure regarding this issue. Haryana's comprehensive plan against drugs is underway. A total of 84 youths have lost their lives due to substance abuse this year. Notably, these individuals are between the ages of 18 and 35. This statistic has stirred controversy within Haryana's BJP-JJP government.",[],"[{'Disease': 'Substance Abuse', 'Location': 'Haryana', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 84}]",0.0,0
"Forfeiture of House for Non-Payment of Taxes - House Seized; 153 Properties, Including Residential Flats, Sealed - Maharashtra Times | Once seized, a warrant fee is applicable, and penalties of around 15% are imposed on property owners. As a result, citizens find it more beneficial to pay their dues before the forfeiture action takes place.",[],"The provided text does not contain any information related to a 'Disease', therefore, no events can be extracted according to the given instructions. The result is an empty list. 

[]",0.0,0
"Accident in Uttar Pradesh: 2 trucks collide in Rae Bareli, 3 people including driver killed - truck accident in Raebareli 3 killed including driver after neelgai comes on the road – News18 Hindi | Truck Accident in Raebareli: Teams have been set up to identify where the deceased are from. The injured were brought to the hospital in the night, where two died, while one driver died.",[],[],1.0,1
"In Firozabad, 162 Patients of MDR-TB, took 120 Injections in Four Months - Dainik Bhaskar | MDR-TB patients in Firozabad will no longer have to endure the pain of injections. Treatment for such patients will now be administered through medication. This medication will now be easily accessible to patients. Previously, patients had to travel to Agra's SN Medical College for medicine. | MDR-TB patients in Firozabad will no longer have to endure the pain of injections. Treatment for such patients will now be administered through medication. This medication will now be easily accessible to patients. Previously, patients had to travel to Agra's SN Medical College for medicine. Breaking news, latest news, Firozabad news, Hindi news, TB Patient News in Firozabad, Medical College news.","[{'Disease': 'MDR-TB', 'Location': 'Firozabad', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '162'}]","[{
'Disease': 'MDR-TB',
'Location': 'Firozabad',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 162
}]",1.0,1
"104 New Corona Infected Were Found in the District, 326 Became Active - Panchkula News | 104 new COVID-19 infected were found in the district, 326 became active.","[{'Disease': 'COVID-19', 'Location': '', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new ', 'Number': '104'}, {'Disease': 'COVID-19', 'Location': '', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total ', 'Number': '326'}]","[
  {
    ""Disease"": ""Corona"", 
    ""Location"": ""the District"", 
    ""Incident"": ""case"", 
    ""Incident_Type"": ""new"", 
    ""Number"": 104
  }, 
  {
    ""Disease"": ""Corona"", 
    ""Location"": ""the District"", 
    ""Incident"": ""case"", 
    ""Incident_Type"": ""total"", 
    ""Number"": 326
  }
]",1.2,0
"Live Updates on Coronavirus Cases in India: Alarming Rise in Coronavirus, Active Cases Reach 23,091; Mask Mandate Implemented - Coronavirus Live Updates Delhi Maharashtra COVID-19 Case Latest News Omicron Variant Hospitals Situation – News18 Hindi | Covid-19 Coronavirus Cases in India Live Update: Once again, the onslaught of the coronavirus is intensifying in India. There is a steady increase in new cases of coronavirus across the country, leading to the reimplementation of mandatory mask usage. The states of Delhi and Maharashtra are witnessing a severe impact of the virus. In the last 24 hours, 4,435 new cases of Covid-19 have been recorded. Additionally, the number of Covid-19-related deaths is also on the rise. While Maharashtra reported four deaths, Chhattisgarh, Delhi, Gujarat, Haryana, Karnataka, Puducherry, and Rajasthan have each reported one death. Let's delve into the current state of affairs concerning the coronavirus in the country.","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '23,091'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4,435'}, {'Disease': 'COVID-19', 'Location': 'Chhattisgarh', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Delhi', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Haryana', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Karnataka', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Puducherry', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Rajasthan', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '4'}]","[
{
""Disease"": ""Coronavirus"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 4435
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Maharashtra"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 4
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Chhattisgarh"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Delhi"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Gujarat"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Haryana"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Karnataka"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Puducherry"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""Coronavirus"",
""Location"": ""Rajasthan"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
}
]",7.2,0
"Arrival of chickenpox in MP: 31 patients found in a month, health department issued advisory. Chicken Pox alert has been issued in Madhya Pradesh. State health department has given advisory regarding prevention and treatment of chickenpox and directed the CMHO to take necessary action. It has been said in the advisory that the treatment of the patient should be started immediately by isolating the symptoms. (Chickenpox enty in MP) (MP Health department issued advisory)","[{'Disease': 'Chicken Pox', 'Location': 'Madhya Pradesh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '31'}]","[{'Disease': 'chickenpox', 'Location': 'Madhya Pradesh', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 31}]",0.8,0
"Dengue Cases Cross 1200 in the State – Rashtra Chandika. Bhopal: Dengue cases in Madhya Pradesh are continuously increasing. The number of dengue patients in the state has reached 1246. The situation is the worst in the capital city. In Bhopal, 271 patients have been reported so far, followed by 201 cases in Gwalior. In third place...","[{'Disease': 'Dengue', 'Location': 'Madhya Pradesh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total ', 'Number': '1246'}, {'Disease': 'Dengue', 'Location': 'Bhopal', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total ', 'Number': '271'}, {'Disease': 'Dengue', 'Location': 'Gwalior', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total ', 'Number': '201'}]","[
{
'Disease': 'Dengue',
'Location': 'Madhya Pradesh',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 1246
},
{
'Disease': 'Dengue',
'Location': 'Bhopal',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 271
},
{
'Disease': 'Dengue',
'Location': 'Gwalior',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 201
}
]",2.6,1
